Data;Abertura;Maxima;Minima;Fechamento
21/07/2005;25830;26210;25660;25970
22/07/2005;25900;25950;25350;25460
25/07/2005;25425;25425;24420;24540
26/07/2005;24540;24920;24120;24880
27/07/2005;24880;25420;24730;25300
28/07/2005;25380;26300;25300;26240
29/07/2005;26250;26540;26050;26160
01/08/2005;26000;26610;25870;26440
02/08/2005;26420;26980;26280;26880
03/08/2005;26950;27470;26700;26770
04/08/2005;26675;27050;26450;26510
05/08/2005;26510;26960;26370;26600
08/08/2005;26650;27080;26580;26730
09/08/2005;26750;27370;26690;27360
10/08/2005;27370;27750;26930;27160
11/08/2005;27160;27500;26410;26540
12/08/2005;26550;26950;25710;26880
15/08/2005;26985;27440;26880;27390
16/08/2005;27400;27700;26930;27070
17/08/2005;27570;28000;27495;27990
18/08/2005;27970;28000;27190;27350
19/08/2005;27250;27540;26200;26930
22/08/2005;27355;27800;27260;27760
23/08/2005;27750;27780;26970;27170
24/08/2005;27160;27270;26820;27080
25/08/2005;27020;27880;26940;27840
26/08/2005;27845;27950;27310;27430
29/08/2005;27210;27890;27210;27760
30/08/2005;27760;28070;27630;28010
31/08/2005;28070;28500;28060;28450
01/09/2005;28450;28750;28100;28330
02/09/2005;28330;28740;28300;28700
05/09/2005;28700;28950;28700;28830
06/09/2005;28830;29240;28650;29230
08/09/2005;29200;29340;28990;29170
09/09/2005;29110;29750;29090;29560
12/09/2005;29530;29600;29250;29350
13/09/2005;29350;29510;29050;29160
14/09/2005;29150;29460;29100;29350
15/09/2005;29420;29860;29400;29595
16/09/2005;29600;30100;29450;30020
19/09/2005;30000;30300;29880;30300
20/09/2005;30330;30600;30090;30150
21/09/2005;30180;31150;30030;31030
22/09/2005;31050;31175;30620;30900
23/09/2005;30890;31600;30770;31490
26/09/2005;31650;31760;31080;31280
27/09/2005;31250;31460;30680;30970
28/09/2005;30970;31520;30930;31440
29/09/2005;31440;31700;30900;31260
30/09/2005;31290;31630;31160;31600
03/10/2005;31610;32030;31475;31830
04/10/2005;31850;32020;31230;31270
05/10/2005;31230;31330;30070;30200
06/10/2005;30130;30220;28850;29240
07/10/2005;29220;30210;29060;29870
10/10/2005;30000;30540;30000;30270
11/10/2005;30250;30840;30230;30550
13/10/2005;30200;30480;29780;30460
14/10/2005;30400;30730;29550;30450
17/10/2005;30300;30980;30300;30580
18/10/2005;30700;30940;29550;29580
19/10/2005;29220;30160;29110;30100
20/10/2005;30600;30600;28470;28560
21/10/2005;28800;29620;28660;29490
24/10/2005;29600;30230;29380;30220
25/10/2005;30090;30550;29750;30060
26/10/2005;30120;30420;29440;30070
27/10/2005;29900;30170;29280;29420
28/10/2005;29515;29990;29450;29730
31/10/2005;29720;30660;29630;30600
01/11/2005;30560;31400;30550;31280
03/11/2005;31520;31930;31430;31470
04/11/2005;31420;31650;30940;31330
07/11/2005;31300;31780;31080;31360
08/11/2005;31500;31500;30890;31310
09/11/2005;31350;31720;30750;31000
10/11/2005;30940;31130;30460;31100
11/11/2005;31150;31270;30700;30700
14/11/2005;30550;30650;30160;30460
16/11/2005;30500;30830;30470;30750
17/11/2005;30910;31560;30910;31380
18/11/2005;31300;31480;31100;31260
21/11/2005;31400;31650;31170;31300
22/11/2005;31200;31750;30650;31750
23/11/2005;31750;32220;31750;32110
24/11/2005;31900;32380;31800;32100
25/11/2005;32050;32250;31980;32110
28/11/2005;32220;32550;31510;31550
29/11/2005;31710;31950;31520;31810
30/11/2005;31580;32100;31420;32070
01/12/2005;32000;32850;32000;32770
02/12/2005;32760;33060;32720;32930
05/12/2005;32940;33050;32600;32830
06/12/2005;32855;33470;32855;33340
07/12/2005;33300;33340;32690;32830
08/12/2005;32790;33080;32500;32570
09/12/2005;32680;33050;32600;33030
12/12/2005;33155;33370;32860;33030
13/12/2005;33050;33500;32850;33470
14/12/2005;34140;34630;34050;34400
15/12/2005;34360;34630;33780;33870
16/12/2005;34000;34280;33900;33980
19/12/2005;34000;34150;33520;33550
20/12/2005;33700;33820;33420;33670
21/12/2005;33790;34270;33790;34120
22/12/2005;34200;34300;34030;34210
23/12/2005;34130;34220;33860;33870
26/12/2005;33870;33970;33840;33950
27/12/2005;34060;34200;33760;33760
28/12/2005;33900;33950;33440;33510
29/12/2005;33600;33830;33590;33700
02/01/2006;33530;33990;33270;33920
03/01/2006;34070;35150;34070;35140
04/01/2006;35290;35760;35130;35460
05/01/2006;35400;35570;35170;35400
06/01/2006;35450;35970;35410;35840
09/01/2006;35840;35970;35480;35600
10/01/2006;35375;35480;35020;35420
11/01/2006;35600;36340;35570;36270
12/01/2006;36160;36650;35960;36140
13/01/2006;36040;36300;35780;36280
16/01/2006;36300;36920;36300;36910
17/01/2006;36645;36720;36070;36430
18/01/2006;35750;36200;35600;36000
19/01/2006;36400;37250;36360;37150
20/01/2006;36950;37190;36620;36920
23/01/2006;36750;36900;36380;36900
24/01/2006;37060;37620;37060;37500
26/01/2006;37650;38240;37600;38200
27/01/2006;38600;38930;37800;37970
30/01/2006;37850;38450;37580;38370
31/01/2006;38300;38560;37700;38270
01/02/2006;38050;38670;37960;38660
02/02/2006;38620;38650;37260;37320
03/02/2006;37500;37700;36560;37390
06/02/2006;37625;37890;37270;37360
07/02/2006;37410;37500;36580;36690
08/02/2006;36600;36880;36260;36450
09/02/2006;36775;37250;36590;36900
10/02/2006;37300;37850;36630;37050
13/02/2006;37050;37140;36150;36150
14/02/2006;36355;36800;35870;36690
15/02/2006;37300;38130;37000;37960
16/02/2006;38055;39060;38050;39060
17/02/2006;39005;39390;38890;39160
20/02/2006;39130;39380;38730;39320
21/02/2006;39350;39630;38750;38780
22/02/2006;38785;39300;38600;38810
23/02/2006;38800;39200;38330;38860
24/02/2006;38980;39260;38800;39250
01/03/2006;39200;39870;39140;39850
02/03/2006;39790;40090;39570;39660
03/03/2006;39660;39970;39250;39810
06/03/2006;39795;39820;38780;38870
07/03/2006;38490;38570;37650;38070
08/03/2006;37650;37950;36870;37780
09/03/2006;37950;38150;36430;36720
10/03/2006;36900;37640;36700;37370
13/03/2006;37370;37680;36850;37160
14/03/2006;36850;38000;36700;37980
15/03/2006;37940;38780;37790;38720
16/03/2006;38580;39030;38380;38530
17/03/2006;38500;38780;38100;38430
20/03/2006;38700;38900;38265;38600
21/03/2006;38390;38570;37600;37690
22/03/2006;37600;38160;37540;38120
23/03/2006;38170;38360;37400;37700
24/03/2006;37550;37990;37420;37840
27/03/2006;37580;38150;37320;37800
28/03/2006;37220;37920;36730;36750
29/03/2006;36820;37650;36800;37590
30/03/2006;37775;38220;37580;37940
31/03/2006;37800;38140;37750;38020
03/04/2006;38200;39000;38200;38860
04/04/2006;38800;39220;38680;38800
05/04/2006;38850;39180;38510;39160
06/04/2006;39100;39350;38700;39330
07/04/2006;39310;39500;38630;39020
10/04/2006;38720;38780;38250;38430
11/04/2006;38440;38780;37800;37950
12/04/2006;38700;39100;38540;39030
13/04/2006;38980;39120;38600;38710
17/04/2006;38930;39250;38810;38990
18/04/2006;38930;40300;38930;40280
19/04/2006;40300;40720;40090;40590
20/04/2006;40580;40850;40050;40440
24/04/2006;40620;40700;40220;40400
25/04/2006;40410;40590;40090;40220
26/04/2006;40210;41050;40100;41040
27/04/2006;41020;41080;40230;40400
28/04/2006;40360;40900;40180;40900
02/05/2006;41000;41510;40700;41470
03/05/2006;41440;41500;41060;41450
04/05/2006;41475;41740;41300;41430
05/05/2006;41460;41960;41380;41880
08/05/2006;41800;42100;41520;41980
09/05/2006;41950;42400;41920;42330
10/05/2006;42380;42400;41800;42090
11/05/2006;42120;42380;41070;41170
12/05/2006;41200;41270;40150;40430
15/05/2006;40180;40220;39230;39680
16/05/2006;39950;40480;39300;39800
17/05/2006;39800;40080;38350;38480
18/05/2006;38370;38970;38000;38100
19/05/2006;38000;38690;37600;37960
22/05/2006;37420;37420;35880;37420
23/05/2006;36690;37720;36200;36200
24/05/2006;36100;36530;35000;36050
25/05/2006;36130;37670;36100;37650
26/05/2006;37700;38820;37500;38810
29/05/2006;38685;38900;38150;38310
30/05/2006;38300;38300;36610;36650
31/05/2006;36650;37370;36400;36860
01/06/2006;36880;37850;36470;37780
02/06/2006;37750;38670;37460;38010
05/06/2006;38140;38210;36750;36770
06/06/2006;36750;37030;35730;36550
07/06/2006;36600;36900;35450;35470
08/06/2006;35350;35650;34450;35500
09/06/2006;35450;36200;35050;35100
12/06/2006;35290;35460;33500;33500
13/06/2006;33600;33620;32800;32950
14/06/2006;33900;34080;32650;33560
16/06/2006;34900;35200;34070;34950
19/06/2006;35250;35350;34180;34550
20/06/2006;34510;34770;34180;34200
21/06/2006;34290;35260;33800;35150
22/06/2006;35200;35330;34750;34870
23/06/2006;34900;35490;34380;35220
26/06/2006;35280;35490;35070;35190
27/06/2006;35100;35600;34880;35000
28/06/2006;35000;35400;34880;35330
29/06/2006;35410;37050;35370;37050
30/06/2006;37060;37650;36800;37280
03/07/2006;37350;38050;37200;38040
04/07/2006;38030;38280;37800;37900
05/07/2006;37840;37840;36800;36900
06/07/2006;36830;37540;36830;36990
07/07/2006;37050;37700;36270;36480
10/07/2006;36750;36930;36260;36590
11/07/2006;36650;37090;35950;37050
12/07/2006;37100;37140;36550;36580
13/07/2006;36630;36650;35660;35730
14/07/2006;35720;36090;35320;35780
17/07/2006;35580;35800;35180;35280
18/07/2006;35320;35670;34940;35470
19/07/2006;35550;37090;35280;37090
20/07/2006;37000;37360;36150;36210
21/07/2006;36200;36550;35550;35780
24/07/2006;36015;36620;35870;36530
25/07/2006;36530;37020;36370;36970
26/07/2006;36865;37240;36730;36800
27/07/2006;36820;37350;36780;37150
28/07/2006;37210;37800;37000;37600
31/07/2006;37600;37600;37300;37300
01/08/2006;37300;37400;36710;37030
02/08/2006;37030;37700;37010;37470
03/08/2006;37500;37880;37010;37670
04/08/2006;37690;38340;37620;38020
07/08/2006;37730;38030;37610;37810
08/08/2006;37835;38300;37600;37680
09/08/2006;37700;38190;37230;37320
10/08/2006;37340;37550;36820;37470
11/08/2006;37500;37545;36900;37080
14/08/2006;37400;37400;36500;36570
15/08/2006;36530;37450;36430;37290
16/08/2006;38020;38550;37970;38500
17/08/2006;38550;38870;38160;38400
18/08/2006;38350;38400;37880;38270
21/08/2006;38030;38130;37820;37890
22/08/2006;37950;37950;37160;37340
23/08/2006;37390;37400;36160;36190
24/08/2006;36220;36540;35700;36420
25/08/2006;36430;36720;36130;36600
28/08/2006;36500;37030;36210;36940
29/08/2006;36950;37220;36550;36950
30/08/2006;36880;37180;36650;36830
31/08/2006;36820;37300;36480;36950
01/09/2006;36850;37870;36800;37820
04/09/2006;37915;38330;37915;38300
05/09/2006;38270;38270;37740;38000
06/09/2006;37900;37990;37230;37260
08/09/2006;37095;37220;36880;36920
11/09/2006;36550;36620;36070;36180
12/09/2006;36200;36550;36000;36550
13/09/2006;36500;37170;36360;36920
14/09/2006;36890;37100;36450;36530
15/09/2006;36560;36870;36190;36450
18/09/2006;36500;37030;36450;36830
19/09/2006;36860;36860;35830;36200
20/09/2006;36200;36400;35150;35370
21/09/2006;35395;35640;34800;35030
22/09/2006;35050;35200;34550;35010
25/09/2006;35050;35320;34340;35280
26/09/2006;35250;35980;35220;35960
27/09/2006;35940;36300;35700;36290
28/09/2006;36280;36730;36050;36600
29/09/2006;36620;36750;36380;36580
02/10/2006;36430;37500;36430;37200
03/10/2006;37250;37290;36640;36640
04/10/2006;36610;37970;36500;37950
05/10/2006;37900;38370;37720;38120
06/10/2006;38080;38110;37550;38110
09/10/2006;37900;38750;37770;38450
10/10/2006;38450;38900;38280;38770
11/10/2006;38770;38800;38150;38400
13/10/2006;39000;39250;38840;38850
16/10/2006;39000;39320;38690;39230
17/10/2006;39240;39250;38700;38920
18/10/2006;39600;40200;39280;39360
19/10/2006;39400;39650;39220;39500
20/10/2006;39540;39570;39050;39160
23/10/2006;39200;39880;38830;39860
24/10/2006;39850;40240;39650;40100
25/10/2006;40100;40390;39900;40160
26/10/2006;40170;40540;39940;40260
27/10/2006;40230;40300;39780;39810
30/10/2006;39670;39790;39190;39440
31/10/2006;39490;39820;39360;39800
01/11/2006;39780;40680;39770;40490
03/11/2006;40500;41000;40430;40960
06/11/2006;41205;41800;41200;41720
07/11/2006;41735;41900;41280;41520
08/11/2006;41150;41900;41020;41880
09/11/2006;41950;42240;41050;41250
10/11/2006;41400;41480;40660;41080
13/11/2006;40850;41050;40400;41050
14/11/2006;41100;41760;41100;41570
16/11/2006;41900;42180;41400;41440
17/11/2006;41130;41310;40780;41300
21/11/2006;41345;41830;41260;41810
22/11/2006;42065;42280;41570;42280
23/11/2006;42250;42600;42120;42350
24/11/2006;41900;42280;41680;41850
27/11/2006;41810;41950;40880;41000
28/11/2006;41130;41300;40620;41200
29/11/2006;41490;42150;41430;42070
30/11/2006;42370;42380;41630;42180
01/12/2006;42020;42280;41300;41410
04/12/2006;41450;42820;41375;42730
05/12/2006;42750;43400;42570;43340
06/12/2006;43225;43550;42950;43200
07/12/2006;43305;43650;42780;43100
08/12/2006;42980;43380;42880;42960
11/12/2006;43180;43490;43180;43290
12/12/2006;43130;43280;42780;43020
13/12/2006;44000;44250;43650;44160
14/12/2006;44150;44700;44090;44680
15/12/2006;44675;45000;44300;44520
18/12/2006;44670;44930;44180;44330
19/12/2006;44000;44440;43700;44420
20/12/2006;44720;44800;44130;44270
21/12/2006;44140;44440;43830;44080
22/12/2006;44180;44380;43830;44130
26/12/2006;44200;44360;44150;44360
27/12/2006;44590;45200;44470;45200
28/12/2006;45180;45400;45000;45030
02/01/2007;45400;46100;45400;46040
03/01/2007;45800;45880;44950;45030
04/01/2007;44940;44940;44200;44680
05/01/2007;44400;44600;42640;42650
08/01/2007;42950;43410;42580;43230
09/01/2007;43450;43630;41830;42530
10/01/2007;41945;42870;41550;42800
11/01/2007;42700;43570;42260;43200
12/01/2007;43370;43650;42950;43570
15/01/2007;43700;44000;43240;43240
16/01/2007;43150;43300;42750;43010
17/01/2007;43100;43320;42600;43170
18/01/2007;43285;43780;42700;42800
19/01/2007;42675;43730;42640;43710
22/01/2007;43915;44220;43460;43890
23/01/2007;43695;44570;43550;44480
24/01/2007;44680;45130;44270;44980
26/01/2007;44250;44650;44050;44600
29/01/2007;44500;44780;43650;43670
30/01/2007;43785;44295;43620;44200
31/01/2007;43895;44850;43830;44780
01/02/2007;45045;45400;44880;44980
02/02/2007;45065;45390;44690;45080
05/02/2007;44915;45460;44850;45450
06/02/2007;45650;45680;45100;45380
07/02/2007;45400;45540;44530;44580
08/02/2007;44520;44950;44080;44910
09/02/2007;45000;45100;44150;44270
12/02/2007;44160;44520;43830;43910
13/02/2007;44100;45220;44050;45200
14/02/2007;46200;47000;46060;46820
15/02/2007;46700;47000;46570;46740
16/02/2007;46530;46760;46340;46560
21/02/2007;46400;46900;46250;46900
22/02/2007;47095;47550;47040;47210
23/02/2007;47100;47260;46460;46620
26/02/2007;46950;47230;46500;46860
27/02/2007;45900;46000;43070;43430
28/02/2007;43930;44400;43540;44220
01/03/2007;42950;44200;42400;43870
02/03/2007;43590;43720;42500;42550
05/03/2007;41300;42420;41300;41580
06/03/2007;42700;43440;42430;43420
07/03/2007;43195;43650;42600;42630
08/03/2007;43450;44030;43350;43700
09/03/2007;43600;44600;43450;44480
12/03/2007;44355;44790;44100;44550
13/03/2007;44550;44620;42780;42900
14/03/2007;42950;43505;42120;43500
15/03/2007;43610;43950;42960;43250
16/03/2007;43220;43650;42580;42600
19/03/2007;43300;43830;42980;43820
20/03/2007;43850;44550;43510;44470
21/03/2007;44500;45920;44360;45880
22/03/2007;45850;46350;45420;45670
23/03/2007;45570;45950;45280;45750
26/03/2007;45800;45960;45050;45900
27/03/2007;45820;45850;45250;45380
28/03/2007;45400;45430;44350;44510
29/03/2007;44600;45730;44500;45500
30/03/2007;45530;45870;45100;45520
02/04/2007;45700;45800;45150;45640
03/04/2007;45600;46600;45500;46390
04/04/2007;46400;46800;46100;46660
05/04/2007;46620;46900;46400;46610
09/04/2007;47100;47280;46870;46980
10/04/2007;46910;47260;46850;47170
11/04/2007;47120;47500;46600;46920
12/04/2007;46900;47350;46400;47260
13/04/2007;47200;47980;47120;47920
16/04/2007;48125;49050;48120;48910
17/04/2007;48900;49430;48490;48740
18/04/2007;49350;49830;48860;49210
19/04/2007;49195;49480;48510;49360
20/04/2007;49380;50150;49360;50060
23/04/2007;50090;50120;49620;49680
24/04/2007;49700;49900;49070;49570
25/04/2007;49625;50430;49550;50300
26/04/2007;50350;50510;49570;49580
27/04/2007;49620;49800;48750;49800
30/04/2007;49680;50050;49050;49060
02/05/2007;49355;50150;49355;49920
03/05/2007;49920;50820;49900;50670
04/05/2007;50670;51410;50670;51090
07/05/2007;51035;51090;50550;50770
08/05/2007;50775;50800;49960;50630
09/05/2007;50600;51820;50350;51740
10/05/2007;51740;51740;50380;50430
11/05/2007;50500;51410;50410;51200
14/05/2007;51000;51400;50500;50700
15/05/2007;50700;51370;50190;50720
16/05/2007;50740;52120;50740;52100
17/05/2007;52050;52260;51650;51900
18/05/2007;51850;52300;51630;52260
21/05/2007;52350;52950;52300;52520
22/05/2007;52520;52760;52160;52260
23/05/2007;52180;52610;51700;51770
24/05/2007;51780;51950;50250;50530
25/05/2007;50560;51800;50560;51750
28/05/2007;51750;52360;51750;52350
29/05/2007;52330;52700;51280;51830
30/05/2007;51850;52730;50630;52580
31/05/2007;52600;53060;52100;52300
01/06/2007;52300;53450;52300;53330
04/06/2007;52950;53300;52660;53220
05/06/2007;53150;53210;52600;53000
06/06/2007;53000;53010;51760;51950
08/06/2007;50000;52520;50000;52400
11/06/2007;52400;52950;52200;52600
12/06/2007;52650;52820;51580;51650
13/06/2007;52000;53790;51850;53480
14/06/2007;53500;54500;53300;54270
15/06/2007;54280;55490;54230;55390
18/06/2007;55540;55810;55040;55300
19/06/2007;55245;55500;54980;55300
20/06/2007;55300;55720;54560;54680
21/06/2007;54695;55550;54510;55400
22/06/2007;55300;55400;54545;54700
25/06/2007;54700;55200;54080;54550
26/06/2007;54650;54990;54280;54390
27/06/2007;54200;54720;53630;54600
28/06/2007;54630;55250;54550;54660
29/06/2007;54660;55300;54400;54770
02/07/2007;55000;55930;55000;55920
03/07/2007;55940;56320;55730;56140
04/07/2007;56120;56480;55960;56000
05/07/2007;56070;56350;55640;56340
06/07/2007;56280;56900;56260;56900
10/07/2007;56750;56790;55990;56120
11/07/2007;56100;56850;55860;56700
12/07/2007;56700;58020;56700;57980
13/07/2007;57900;58370;57620;57950
16/07/2007;57800;57930;57280;57670
17/07/2007;57650;58100;57320;57770
18/07/2007;57740;57850;57100;57830
19/07/2007;57870;58520;57800;58370
20/07/2007;58310;58310;57260;57560
23/07/2007;57800;58300;57630;58170
24/07/2007;58170;58180;55250;55740
25/07/2007;55900;56510;54600;56100
26/07/2007;56080;56150;52600;53590
27/07/2007;53950;54450;52750;52750
30/07/2007;53050;54880;52800;54570
31/07/2007;54580;55700;53850;53900
01/08/2007;54000;54250;52930;54200
02/08/2007;54250;54870;54150;54720
03/08/2007;54760;54950;52200;52300
06/08/2007;52900;53200;51200;53050
07/08/2007;52900;53900;52600;53610
08/08/2007;53590;55660;53500;55230
09/08/2007;55300;55300;52950;53400
10/08/2007;53245;53350;51350;52570
13/08/2007;53340;53550;52100;52250
14/08/2007;52120;52900;50750;50750
15/08/2007;51300;51750;48850;49000
16/08/2007;49200;49310;45350;47800
17/08/2007;48000;50000;46950;48650
20/08/2007;49450;49800;48540;49100
21/08/2007;49150;50250;48700;49750
22/08/2007;49605;51800;49480;51800
23/08/2007;51770;52400;51000;51650
24/08/2007;51700;53230;51250;53080
27/08/2007;53000;53500;52470;53050
28/08/2007;52990;53000;51150;51300
29/08/2007;51295;52950;51020;52830
30/08/2007;52800;53750;52250;52850
31/08/2007;52870;54900;52840;54450
03/09/2007;54450;54900;54430;54720
04/09/2007;54800;55750;54410;55300
05/09/2007;55210;55280;54030;54450
06/09/2007;54600;55000;54080;54520
10/09/2007;53490;53550;52150;52550
11/09/2007;52600;54000;52410;53950
12/09/2007;53870;54720;53500;53720
13/09/2007;53900;55200;53800;54950
14/09/2007;54990;55580;54300;54850
17/09/2007;54430;54680;53640;54130
18/09/2007;54160;57100;54070;56920
19/09/2007;56900;58300;56810;57460
20/09/2007;57500;58000;56620;56950
21/09/2007;56970;58100;56950;57920
24/09/2007;58200;58780;58150;58660
25/09/2007;58690;59100;57900;59070
26/09/2007;59050;60000;59050;59920
27/09/2007;59810;61180;59800;61150
28/09/2007;61160;61280;60150;60650
01/10/2007;60600;62550;60450;62450
02/10/2007;62420;62570;61360;62080
03/10/2007;61950;62050;60250;60350
04/10/2007;60350;61250;59750;60470
05/10/2007;60450;62850;60300;62450
08/10/2007;62250;62840;61980;62750
09/10/2007;62680;63800;62505;63580
10/10/2007;63580;63650;62950;63300
11/10/2007;63250;64250;61550;62300
15/10/2007;63200;63850;62360;62800
16/10/2007;62045;62350;61520;61800
17/10/2007;62980;63450;62000;63450
18/10/2007;62600;63900;62200;63680
19/10/2007;63400;63950;61200;61390
22/10/2007;59865;61950;59800;61750
23/10/2007;62290;63500;62280;63420
24/10/2007;62850;63400;61950;63300
25/10/2007;63710;64020;62400;62850
26/10/2007;62910;64950;62900;64820
29/10/2007;65300;66350;65220;65600
30/10/2007;65200;65800;64850;64950
31/10/2007;65410;66600;65300;65800
01/11/2007;65200;65500;64200;64500
05/11/2007;63700;64180;63250;63400
06/11/2007;64300;65050;64200;64990
07/11/2007;64310;65130;63600;63850
08/11/2007;64050;65800;63200;63300
09/11/2007;63760;64850;62400;64410
12/11/2007;63700;63750;61640;61700
13/11/2007;62210;63320;61420;63320
14/11/2007;63700;65300;63320;65000
16/11/2007;64000;65190;63700;64980
19/11/2007;64790;64920;62450;62500
21/11/2007;61500;61850;60000;60950
22/11/2007;60990;61390;60250;60800
23/11/2007;61155;61500;60800;61000
26/11/2007;61760;62050;59050;59100
27/11/2007;59050;60150;58100;59500
28/11/2007;60210;62100;60200;62000
29/11/2007;61825;63400;61300;62150
30/11/2007;63300;63950;63200;63380
03/12/2007;63495;64030;62860;63200
04/12/2007;62510;63870;62260;63650
05/12/2007;64200;65300;64200;65010
06/12/2007;65800;65850;64800;65850
07/12/2007;66100;66500;65350;65710
10/12/2007;66010;66130;65250;65450
11/12/2007;65700;66520;64000;64530
12/12/2007;65600;66850;65350;65900
13/12/2007;65000;65020;63000;63350
14/12/2007;62900;63930;62850;62900
17/12/2007;62000;62240;60050;60350
18/12/2007;61100;61900;59800;61310
19/12/2007;61100;62180;61100;61950
20/12/2007;62000;62790;61730;62100
21/12/2007;63210;63900;62960;63700
26/12/2007;64365;64820;64180;64800
27/12/2007;64950;65130;64050;64150
28/12/2007;64500;64700;63950;64400
02/01/2008;64295;64295;62940;63230
03/01/2008;63000;63440;62760;63100
04/01/2008;63400;63520;60610;61100
07/01/2008;61830;61900;60150;60850
08/01/2008;61400;62720;61360;62150
09/01/2008;61850;62900;61550;62900
10/01/2008;62900;64000;62680;63600
11/01/2008;62880;63260;62000;62200
14/01/2008;62490;62750;61850;62500
15/01/2008;62050;62230;60050;60100
16/01/2008;59210;60100;58350;58850
17/01/2008;59300;59900;56900;57240
18/01/2008;58000;58500;56350;57450
21/01/2008;54200;54800;53500;53750
22/01/2008;54000;56690;53320;56050
23/01/2008;55100;55100;53000;53550
24/01/2008;55900;57850;55500;57445
28/01/2008;56310;58820;56120;58550
29/01/2008;59010;59840;58700;59700
30/01/2008;59480;60200;58850;60200
31/01/2008;58990;59500;57900;59450
01/02/2008;60500;61500;59850;61500
06/02/2008;58900;59700;58680;58900
07/02/2008;58800;59500;57950;59000
08/02/2008;58590;59450;58590;59250
11/02/2008;59250;60890;59200;60850
12/02/2008;61380;62880;61350;62050
13/02/2008;62450;63650;62450;63400
14/02/2008;63675;64050;62350;62420
15/02/2008;62300;62480;61300;61900
18/02/2008;62900;63710;62900;63650
19/02/2008;63800;64400;62750;62750
20/02/2008;62150;64550;62000;64390
21/02/2008;64900;65600;64200;64350
22/02/2008;64700;65400;63950;65380
25/02/2008;65700;65700;64620;65500
26/02/2008;65400;66150;64510;65950
27/02/2008;65700;66700;65280;66450
28/02/2008;66000;66700;65830;66250
29/02/2008;65300;65450;64000;64170
03/03/2008;64100;65350;63720;65250
04/03/2008;64500;65180;63250;64300
05/03/2008;64980;65800;64600;65450
06/03/2008;65190;65200;63400;63570
07/03/2008;63750;63780;61900;62300
10/03/2008;62605;62605;60500;60650
11/03/2008;60600;62850;60450;62800
12/03/2008;62900;63550;62350;62650
13/03/2008;62660;62900;60500;62760
14/03/2008;62780;63500;60900;62450
17/03/2008;60200;61150;59550;60650
18/03/2008;60410;62450;60410;62450
19/03/2008;62400;62820;58900;59000
20/03/2008;59050;59700;58000;59690
24/03/2008;60000;61460;59500;60280
25/03/2008;60200;62000;60100;61610
26/03/2008;61600;62710;61050;61780
27/03/2008;61500;62550;60860;60950
28/03/2008;61050;61630;60350;60590
31/03/2008;60700;61180;60080;60850
01/04/2008;60900;63150;60850;63150
02/04/2008;63060;64100;63040;63650
03/04/2008;63650;64990;63060;64350
04/04/2008;64500;65080;64120;64830
07/04/2008;65310;65580;64150;64400
08/04/2008;64350;65030;63700;64630
09/04/2008;64705;64800;63280;63640
10/04/2008;63710;63850;62860;63650
11/04/2008;63700;63790;62450;62600
14/04/2008;62095;62880;61510;62200
15/04/2008;62250;62950;62000;62600
16/04/2008;63650;65190;63650;65050
17/04/2008;65100;65900;64450;65350
18/04/2008;65460;66300;65450;65800
22/04/2008;66200;66930;66100;66450
23/04/2008;66450;66550;65720;65950
24/04/2008;65900;66050;65150;65520
25/04/2008;65400;66300;65100;66280
28/04/2008;66350;66970;66270;66650
29/04/2008;66600;66600;64400;64400
30/04/2008;64450;69200;64250;68300
02/05/2008;69580;71900;69300;70200
05/05/2008;69995;71350;69850;70940
06/05/2008;71100;71180;70370;71050
07/05/2008;71550;71720;69250;69600
08/05/2008;69700;70700;69500;70550
09/05/2008;70365;70420;69500;70240
12/05/2008;70400;71180;69700;71020
13/05/2008;70990;71800;70680;71300
14/05/2008;71250;71650;70500;70550
15/05/2008;70500;72250;70200;72200
16/05/2008;72200;73480;72200;73400
19/05/2008;73500;74470;72950;73700
20/05/2008;73850;74100;72600;73940
21/05/2008;74100;74180;72600;73000
23/05/2008;72345;72565;71150;71800
26/05/2008;72000;72300;71620;72000
27/05/2008;71925;71950;70560;71200
28/05/2008;71240;73500;70950;73400
29/05/2008;73450;74500;71625;71950
30/05/2008;72000;73300;71970;72700
02/06/2008;72200;72540;71420;72000
03/06/2008;72100;72450;69800;70350
04/06/2008;70380;70545;68580;68750
05/06/2008;68900;71480;68750;71390
06/06/2008;71400;71750;69550;69850
09/06/2008;70200;70300;68720;69350
10/06/2008;69450;69500;67100;67920
11/06/2008;67850;68500;66750;66850
12/06/2008;66950;68100;66800;67250
13/06/2008;67300;68000;66900;67100
16/06/2008;67150;67750;66450;67250
17/06/2008;67300;69150;67200;68380
18/06/2008;69300;69300;67950;68100
19/06/2008;68050;68690;67050;67700
20/06/2008;67695;67800;65300;65400
23/06/2008;65405;66110;65300;65650
24/06/2008;65600;65990;64480;65100
25/06/2008;64950;67200;64800;66760
26/06/2008;66900;66900;64430;64750
27/06/2008;64895;65460;64040;64850
30/06/2008;64520;66180;64300;65650
01/07/2008;65700;65760;63570;64100
02/07/2008;64090;64750;61550;61600
03/07/2008;61555;62250;59850;59850
04/07/2008;59950;60350;59050;59750
07/07/2008;60300;61250;59150;59600
08/07/2008;59600;60150;58500;60050
10/07/2008;59300;61150;58750;60900
11/07/2008;60850;61600;60000;60750
14/07/2008;61805;61950;61150;61350
15/07/2008;61155;62300;59300;61790
